28395,610.2909999999998,208.17811670852728,173.88874704163598,0
28734,638.0179999999999,200.52479566364806,182.73441935102403,0
29380,624.11,212.82612986020646,175.93114261271373,0
30008,645.8839999999999,210.5579989609251,182.51651569530466,0
30140,620.1339999999999,201.84788216673786,190.27927878664835,0
30279,634.927,212.5605564253862,181.5101815997528,0
30477,670.033,211.05015532184015,184.03905011294344,0
30519,629.7269999999999,212.9967550563458,182.73720376406496,0
30685,635.6809999999999,213.53414516451642,183.15714629597372,0
30834,631.934,217.22781276440924,180.89746857382104,0
30917,640.765,213.56008939309797,184.43987085903285,0
31091,638.558,210.4862548708281,188.32684762014023,0
31107,640.594,214.64854850760176,184.96925258564633,0
31158,642.626,216.48483620856237,183.64431215611992,0
31158,641.105,212.06697513850028,187.1929600683684,0
31178,636.8879999999999,212.97592517558783,186.56208823218967,0
31202,644.4539999999998,215.64069469843406,184.47168424549938,0
31203,639.7819999999999,215.06773695216492,184.87487594412093,0
31272,638.6659999999998,212.45031894918174,187.53593899411055,0
31335,635.011,216.79009228678302,184.16344029990532,0
31374,636.401,219.86539400833308,182.00886369813333,0
31530,638.857,213.7856543474257,188.06648234425188,0
31573,674.103,217.30702605854574,185.44825067084633,0
31637,656.711,229.71925463641134,175.51044597535582,0
31675,657.431,236.75263210938377,171.2105591846093,0
31682,646.7209999999999,210.0456816267285,192.2484159476613,0
31703,656.3050000000001,215.708906739895,187.27244969027828,0
31748,641.826,219.77651829981207,184.1151053119207,0
31768,650.9540000000001,220.95949485998423,183.29206807659332,0
31811,642.092,223.98468285222035,180.91712284293047,0
31821,649.681,213.73564520069314,189.96920191597806,0
31823,662.532,222.87268894663688,181.89469625782465,0
31837,656.4039999999999,224.91255418412965,180.43942186423214,0
31915,640.718,216.32036153815574,188.0653069421294,0
31972,639.9739999999999,213.68748053289485,190.64494729334092,0
31992,640.338,212.8873637073701,191.48725365959245,0
31994,654.535,212.17139608383619,192.4225317877729,0
32015,653.676,212.9299892784469,191.81013458378808,0
32026,654.237,230.97906741915182,176.93180830415815,0
32038,645.085,224.48232110792435,181.94086680683577,0
32044,652.651,216.14714684546735,188.97054032596685,0
32057,642.0819999999999,215.91828527398093,189.3033869113692,0
32066,669.313,236.4366550480214,173.23089931478256,0
32109,663.582,224.47235228915238,182.36449619998717,0
32114,648.566,222.65750737399864,183.82903610067322,0
32167,654.893,217.96051701714924,188.2047159446817,0
32213,658.216,221.4811143381682,185.2954323699252,0
32218,653.5949999999999,222.75607138109643,184.4046839490122,0
32233,665.4929999999999,221.23368370102665,185.5923728724366,0
32251,644.0509999999999,220.9809627768115,186.02778350127642,0
32258,654.808,220.80403007890376,186.277755809551,0
32262,652.4190000000001,222.69865627134513,184.5129928925483,0
32279,646.5559999999999,218.1816037965039,188.55314177232728,0
32323,649.59,217.3714573797691,189.59131904829272,0
32338,653.6020000000001,221.41134134396788,186.1362729792155,0
32355,657.166,221.2796210000571,186.36040993884194,0
32368,675.3849999999999,221.65806493745845,186.17622928517986,0
32376,643.009,219.1300137300374,188.30042739205237,0
32433,653.76,219.83669711195967,188.00923682406014,0
32465,653.85,225.20244941772523,183.69209456068597,0
32514,649.012,221.4454898972538,187.1344231774471,0
32518,651.651,221.26278537288943,187.2561106033458,0
32518,655.131,220.82119919338587,187.66558650582684,0
32525,663.9139999999999,225.07785556031743,184.2147341738576,0
32578,657.571,227.03757399657496,182.84230572264613,0
32581,649.583,224.42417789758497,184.92347131983024,0
32615,664.7889999999999,218.146746288941,191.00227698353,0
32622,657.009,235.2708697635185,177.15818953259333,0
32698,653.0489999999999,225.0141906394872,185.143724263941,0
32705,654.454,223.87586750160165,186.14992979684183,0
32713,660.043,215.4163207859024,193.48646209699407,0
32729,656.6790000000001,214.2657206920077,194.79382504459102,0
32774,660.6139999999999,222.8700513011593,187.47924765315082,0
32775,649.807,220.0250994629802,189.80940378102122,0
32795,651.03,225.21025208572854,185.60023120276543,0
32796,654.824,223.14536868852807,187.41926211421313,0
32799,653.7289999999999,219.9055494139476,190.11233960212837,0
32829,658.101,221.59949999341745,189.00262754141565,0
32836,669.1899999999999,218.40600376102276,191.75877277464323,0
32849,664.105,230.7223075775402,181.7436855016809,0
32870,655.5120000000001,220.35816291977068,190.02065976690054,0
32885,659.728,227.06740366374652,184.55969324643877,0
32920,671.612,219.09313383325087,191.46221248065567,0
32925,656.646,225.12817021691257,186.46152827800609,0
32934,668.1969999999999,221.40873083037212,189.6018110515005,0
32947,668.2310000000001,209.69329272252926,200.2495993126508,0
32951,688.2599999999999,226.64904622747102,185.5215754596959,0
32988,676.797,224.75170993516784,187.17729445701804,0
33006,669.769,223.52774913974577,188.2429412080096,0
33010,665.85,224.97125920643225,186.8900914943187,0
33013,652.684,223.78185388039773,188.02914232970517,0
33019,655.7030000000001,224.45021141449706,187.50262716286304,0
33051,663.071,218.95137138102254,192.47394174678976,0
33058,655.511,224.44587881023983,187.8781611897244,0
33062,667.966,222.03914355777496,189.78134116275433,0
33078,659.4559999999999,235.560077511721,178.9312327601165,0
33078,652.2139999999999,221.3869025189035,190.35481212557195,0
33089,663.915,217.33582212672766,194.20704885110243,0
33090,653.809,228.40667503614446,184.6885547881269,0
33143,648.3849999999999,222.52630953984732,189.73737926439088,0
33159,653.8009999999999,222.44402868828985,189.98042001963083,0
33168,680.6210000000001,234.31554800768953,180.58275392822776,0
33171,654.3379999999999,222.2536490089382,190.36145322938464,0
33194,664.6579999999999,232.30854425480328,182.08560166403646,0
33236,660.788,210.85800248716706,200.92736730990677,0
33248,660.0679999999999,230.96983467743988,183.42924865500598,0
33251,658.962,217.45216297661577,194.98348254754376,0
33276,704.4929999999999,234.78813839893374,180.7054960412874,0
33316,670.587,229.2180829467945,185.27936152586796,0
33319,668.6010000000001,225.01723780818773,188.8365102736357,0
33325,674.433,223.82548417747665,189.73570637668686,0
33330,653.776,224.36016669382187,189.4313875125282,0
33333,679.262,220.5312914414884,192.716705596529,0
33338,659.103,232.26379452555997,182.91850915708574,0
33344,661.5079999999999,225.31805608763221,188.66852597339377,0
33382,659.4340000000001,222.87010441136147,190.92024898704648,0
33399,664.7009999999999,221.5599424837891,192.0898879263484,0
33421,654.804,219.54408232997923,194.0253903421218,0
33423,659.036,224.16805278239028,189.9810797379727,0
33427,665.6099999999999,228.22318202970675,186.62586558856935,0
33429,658.605,229.44609053267402,185.6980933664193,0
33431,666.841,219.90740765893452,193.6804684520286,0
33433,657.349,225.00251253121743,189.56601542545582,0
33446,656.077,224.23393378684406,190.25659856699997,0
33447,664.4119999999999,226.11861537920643,188.74064076551045,0
33459,655.4139999999999,219.1299474401089,194.54310016003433,0
33468,659.987,224.45993890507262,189.95434639638611,0
33498,657.523,227.93807690878097,187.31605433833803,0
33534,657.067,218.84475182553408,195.19285357250217,0
33538,658.2840000000001,227.51868144371298,187.9440519109388,0
33539,662.418,223.68353624973383,191.20060212160269,0
33547,653.512,213.7540709486454,199.92570139022538,0
33560,669.259,227.9361767583609,187.85659207596547,0
33576,666.3389999999999,224.58872530013898,190.4630177868087,0
33583,657.754,221.7110512283511,192.9504090774704,0
33584,658.848,223.73518256806022,191.35448239784935,0
33607,690.171,214.7652972149895,199.52414320153474,0
33620,670.224,222.7760832906297,192.22603183104624,0
33623,659.4079999999999,217.37186200566785,197.08378273356783,0
33631,669.076,224.88940026130328,190.7533660295636,0
33639,663.03,224.66290642084599,190.85310048234305,0
33717,664.3629999999999,231.62252548744868,185.6531262254702,0
33731,671.6959999999999,231.17201261989578,186.1264562201042,0
33736,655.7289999999999,221.3902680478974,194.13595156285277,0
33794,665.826,218.99989395505634,196.577721811977,0
33809,669.3409999999999,230.24749713459664,187.1642997507299,0
33824,656.3389999999999,220.75386483695198,195.2815454499328,0
33838,661.029,222.97351366726056,193.48363834104393,0
33845,670.945,226.3816047704176,190.5214244802563,0
33849,669.571,221.61048097811062,194.67134891468825,0
33858,664.4599999999999,234.33500135412973,184.13929158842225,0
33860,683.3149999999999,225.53501538521542,191.52116134487306,0
33864,662.8979999999999,221.2164258314313,195.06351782969685,0
33866,668.4209999999999,230.93115856234263,186.8608750681744,0
33876,666.9659999999999,228.1491732215778,189.1647867751134,0
33930,666.214,224.15096878128537,192.86056216026702,0
33946,667.313,231.54253969433873,187.0289920993287,0
33946,668.564,234.75484496748282,184.29373848497198,0
33961,690.353,238.19249889240353,181.65429721468107,0
